gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,brain_area
GSE114000,GSM3129369,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129369/suppl/GSM3129369_185B9_S258.count.txt.gz,Cortex
GSE114000,GSM3129370,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129370/suppl/GSM3129370_185C10_S267.count.txt.gz,Cortex
GSE114000,GSM3129371,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129371/suppl/GSM3129371_185C11_S275.count.txt.gz,Cortex
GSE114000,GSM3129372,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129372/suppl/GSM3129372_185C12_S283.count.txt.gz,Cortex
GSE114000,GSM3129373,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129373/suppl/GSM3129373_185C2_S203.count.txt.gz,Cortex
GSE114000,GSM3129374,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129374/suppl/GSM3129374_185C5_S227.count.txt.gz,Cortex
GSE114000,GSM3129375,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129375/suppl/GSM3129375_185C6_S235.count.txt.gz,Cortex
GSE114000,GSM3129376,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129376/suppl/GSM3129376_185C7_S243.count.txt.gz,Cortex
GSE114000,GSM3129377,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129377/suppl/GSM3129377_185C8_S251.count.txt.gz,Cortex
GSE114000,GSM3129378,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129378/suppl/GSM3129378_185C9_S259.count.txt.gz,Cortex
GSE114000,GSM3129379,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129379/suppl/GSM3129379_185D11_S276.count.txt.gz,Cortex
GSE114000,GSM3129380,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129380/suppl/GSM3129380_185D1_S196.count.txt.gz,Cortex
GSE114000,GSM3129381,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129381/suppl/GSM3129381_185D2_S204.count.txt.gz,Cortex
GSE114000,GSM3129382,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129382/suppl/GSM3129382_185D3_S212.count.txt.gz,Cortex
GSE114000,GSM3129383,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129383/suppl/GSM3129383_185D4_S220.count.txt.gz,Cortex
GSE114000,GSM3129384,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129384/suppl/GSM3129384_185D5_S228.count.txt.gz,Cortex
GSE114000,GSM3129385,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129385/suppl/GSM3129385_185D6_S236.count.txt.gz,Cortex
GSE114000,GSM3129386,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129386/suppl/GSM3129386_185D7_S244.count.txt.gz,Cortex
GSE114000,GSM3129387,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129387/suppl/GSM3129387_185D8_S252.count.txt.gz,Cortex
GSE114000,GSM3129388,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129388/suppl/GSM3129388_185D9_S260.count.txt.gz,Cortex
GSE114000,GSM3129389,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129389/suppl/GSM3129389_185E10_S269.count.txt.gz,Cortex
GSE114000,GSM3129390,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129390/suppl/GSM3129390_185E11_S277.count.txt.gz,Cortex
GSE114000,GSM3129391,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129391/suppl/GSM3129391_185E1_S197.count.txt.gz,Cortex
GSE114000,GSM3129392,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129392/suppl/GSM3129392_185E2_S205.count.txt.gz,Cortex
GSE114000,GSM3129393,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129393/suppl/GSM3129393_185E3_S213.count.txt.gz,Cortex
GSE114000,GSM3129394,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129394/suppl/GSM3129394_185E4_S221.count.txt.gz,Cortex
GSE114000,GSM3129395,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129395/suppl/GSM3129395_185E5_S229.count.txt.gz,Cortex
GSE114000,GSM3129396,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129396/suppl/GSM3129396_185E6_S237.count.txt.gz,Cortex
GSE114000,GSM3129397,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129397/suppl/GSM3129397_185E7_S245.count.txt.gz,Cortex
GSE114000,GSM3129398,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129398/suppl/GSM3129398_185E8_S253.count.txt.gz,Cortex
GSE114000,GSM3129399,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129399/suppl/GSM3129399_185E9_S261.count.txt.gz,Cortex
GSE114000,GSM3129400,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129400/suppl/GSM3129400_185F2_S206.count.txt.gz,Cortex
GSE114000,GSM3129401,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129401/suppl/GSM3129401_185F3_S214.count.txt.gz,Cortex
GSE114000,GSM3129402,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129402/suppl/GSM3129402_185F4_S222.count.txt.gz,Cortex
GSE114000,GSM3129403,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129403/suppl/GSM3129403_185F5_S230.count.txt.gz,Cortex
GSE114000,GSM3129404,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129404/suppl/GSM3129404_185F6_S238.count.txt.gz,Cortex
GSE114000,GSM3129405,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129405/suppl/GSM3129405_185F8_S254.count.txt.gz,Cortex
GSE114000,GSM3129406,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129406/suppl/GSM3129406_185G10_S271.count.txt.gz,Cortex
GSE114000,GSM3129407,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129407/suppl/GSM3129407_185G11_S279.count.txt.gz,Cortex
GSE114000,GSM3129408,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129408/suppl/GSM3129408_185G3_S215.count.txt.gz,Cortex
GSE114000,GSM3129409,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129409/suppl/GSM3129409_185G5_S231.count.txt.gz,Cortex
GSE114000,GSM3129410,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129410/suppl/GSM3129410_185G6_S239.count.txt.gz,Cortex
GSE114000,GSM3129411,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129411/suppl/GSM3129411_185G7_S247.count.txt.gz,Cortex
GSE114000,GSM3129412,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129412/suppl/GSM3129412_185G9_S263.count.txt.gz,Cortex
GSE114000,GSM3129413,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129413/suppl/GSM3129413_185H10_S272.count.txt.gz,Cortex
GSE114000,GSM3129414,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129414/suppl/GSM3129414_185H1_S200.count.txt.gz,Cortex
GSE114000,GSM3129415,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129415/suppl/GSM3129415_185H2_S208.count.txt.gz,Cortex
GSE114000,GSM3129416,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129416/suppl/GSM3129416_185H3_S216.count.txt.gz,Cortex
GSE114000,GSM3129417,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129417/suppl/GSM3129417_185H4_S224.count.txt.gz,Cortex
GSE114000,GSM3129418,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129418/suppl/GSM3129418_185H6_S240.count.txt.gz,Cortex
GSE114000,GSM3129419,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129419/suppl/GSM3129419_185H7_S248.count.txt.gz,Cortex
GSE114000,GSM3129420,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129420/suppl/GSM3129420_185H8_S256.count.txt.gz,Cortex
GSE114000,GSM3129421,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129421/suppl/GSM3129421_185H9_S264.count.txt.gz,Cortex
GSE114000,GSM3129422,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129422/suppl/GSM3129422_188A11_S369.count.txt.gz,Hippocampus
GSE114000,GSM3129423,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129423/suppl/GSM3129423_188A1_S289.count.txt.gz,Hippocampus
GSE114000,GSM3129424,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129424/suppl/GSM3129424_188A3_S305.count.txt.gz,Hippocampus
GSE114000,GSM3129425,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129425/suppl/GSM3129425_188A4_S313.count.txt.gz,Hippocampus
GSE114000,GSM3129426,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129426/suppl/GSM3129426_188A5_S321.count.txt.gz,Hippocampus
GSE114000,GSM3129427,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129427/suppl/GSM3129427_188A7_S337.count.txt.gz,Hippocampus
GSE114000,GSM3129428,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129428/suppl/GSM3129428_188A8_S345.count.txt.gz,Hippocampus
GSE114000,GSM3129429,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129429/suppl/GSM3129429_188B10_S362.count.txt.gz,Hippocampus
GSE114000,GSM3129430,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129430/suppl/GSM3129430_188B11_S370.count.txt.gz,Hippocampus
GSE114000,GSM3129431,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129431/suppl/GSM3129431_188B12_S378.count.txt.gz,Hippocampus
GSE114000,GSM3129432,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129432/suppl/GSM3129432_188B1_S290.count.txt.gz,Hippocampus
GSE114000,GSM3129433,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129433/suppl/GSM3129433_188B2_S298.count.txt.gz,Hippocampus
GSE114000,GSM3129434,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129434/suppl/GSM3129434_188B3_S306.count.txt.gz,Hippocampus
GSE114000,GSM3129435,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129435/suppl/GSM3129435_188B4_S314.count.txt.gz,Hippocampus
GSE114000,GSM3129436,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129436/suppl/GSM3129436_188B5_S322.count.txt.gz,Hippocampus
GSE114000,GSM3129437,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129437/suppl/GSM3129437_188B6_S330.count.txt.gz,Hippocampus
GSE114000,GSM3129438,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129438/suppl/GSM3129438_188B7_S338.count.txt.gz,Hippocampus
GSE114000,GSM3129439,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129439/suppl/GSM3129439_188B8_S346.count.txt.gz,Hippocampus
GSE114000,GSM3129440,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129440/suppl/GSM3129440_188B9_S354.count.txt.gz,Hippocampus
GSE114000,GSM3129441,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129441/suppl/GSM3129441_188C11_S371.count.txt.gz,Hippocampus
GSE114000,GSM3129442,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129442/suppl/GSM3129442_188C12_S379.count.txt.gz,Hippocampus
GSE114000,GSM3129443,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129443/suppl/GSM3129443_188C1_S291.count.txt.gz,Hippocampus
GSE114000,GSM3129444,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129444/suppl/GSM3129444_188C2_S299.count.txt.gz,Hippocampus
GSE114000,GSM3129445,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129445/suppl/GSM3129445_188C4_S315.count.txt.gz,Hippocampus
GSE114000,GSM3129446,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129446/suppl/GSM3129446_188C5_S323.count.txt.gz,Hippocampus
GSE114000,GSM3129447,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129447/suppl/GSM3129447_188C7_S339.count.txt.gz,Hippocampus
GSE114000,GSM3129448,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129448/suppl/GSM3129448_188C8_S347.count.txt.gz,Hippocampus
GSE114000,GSM3129449,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129449/suppl/GSM3129449_188C9_S355.count.txt.gz,Hippocampus
GSE114000,GSM3129450,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129450/suppl/GSM3129450_188D10_S364.count.txt.gz,Hippocampus
GSE114000,GSM3129451,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129451/suppl/GSM3129451_188D11_S372.count.txt.gz,Hippocampus
GSE114000,GSM3129452,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129452/suppl/GSM3129452_188D12_S380.count.txt.gz,Hippocampus
GSE114000,GSM3129453,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129453/suppl/GSM3129453_188D1_S292.count.txt.gz,Hippocampus
GSE114000,GSM3129454,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129454/suppl/GSM3129454_188D2_S300.count.txt.gz,Hippocampus
GSE114000,GSM3129455,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129455/suppl/GSM3129455_188D4_S316.count.txt.gz,Hippocampus
GSE114000,GSM3129456,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129456/suppl/GSM3129456_188D5_S324.count.txt.gz,Hippocampus
GSE114000,GSM3129457,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129457/suppl/GSM3129457_188D7_S340.count.txt.gz,Hippocampus
GSE114000,GSM3129458,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129458/suppl/GSM3129458_188D9_S356.count.txt.gz,Hippocampus
GSE114000,GSM3129459,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129459/suppl/GSM3129459_188E10_S365.count.txt.gz,Hippocampus
GSE114000,GSM3129460,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129460/suppl/GSM3129460_188E12_S381.count.txt.gz,Hippocampus
GSE114000,GSM3129461,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129461/suppl/GSM3129461_188E1_S293.count.txt.gz,Hippocampus
GSE114000,GSM3129462,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129462/suppl/GSM3129462_188E2_S301.count.txt.gz,Hippocampus
GSE114000,GSM3129463,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129463/suppl/GSM3129463_188E3_S309.count.txt.gz,Hippocampus
GSE114000,GSM3129464,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129464/suppl/GSM3129464_188E4_S317.count.txt.gz,Hippocampus
GSE114000,GSM3129465,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129465/suppl/GSM3129465_188E5_S325.count.txt.gz,Hippocampus
GSE114000,GSM3129466,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129466/suppl/GSM3129466_188E6_S333.count.txt.gz,Hippocampus
GSE114000,GSM3129467,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129467/suppl/GSM3129467_188E8_S349.count.txt.gz,Hippocampus
GSE114000,GSM3129468,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129468/suppl/GSM3129468_188E9_S357.count.txt.gz,Hippocampus
GSE114000,GSM3129469,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129469/suppl/GSM3129469_188F10_S366.count.txt.gz,Hippocampus
GSE114000,GSM3129470,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129470/suppl/GSM3129470_188F11_S374.count.txt.gz,Hippocampus
GSE114000,GSM3129471,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129471/suppl/GSM3129471_188F1_S294.count.txt.gz,Hippocampus
GSE114000,GSM3129472,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129472/suppl/GSM3129472_188F4_S318.count.txt.gz,Hippocampus
GSE114000,GSM3129473,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129473/suppl/GSM3129473_188F6_S334.count.txt.gz,Hippocampus
GSE114000,GSM3129474,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129474/suppl/GSM3129474_188F7_S342.count.txt.gz,Hippocampus
GSE114000,GSM3129475,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129475/suppl/GSM3129475_188F8_S350.count.txt.gz,Hippocampus
GSE114000,GSM3129476,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129476/suppl/GSM3129476_188F9_S358.count.txt.gz,Hippocampus
GSE114000,GSM3129477,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129477/suppl/GSM3129477_188G10_S367.count.txt.gz,Hippocampus
GSE114000,GSM3129478,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129478/suppl/GSM3129478_188G11_S375.count.txt.gz,Hippocampus
GSE114000,GSM3129479,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129479/suppl/GSM3129479_188G1_S295.count.txt.gz,Hippocampus
GSE114000,GSM3129480,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129480/suppl/GSM3129480_188G3_S311.count.txt.gz,Hippocampus
GSE114000,GSM3129481,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129481/suppl/GSM3129481_188G4_S319.count.txt.gz,Hippocampus
GSE114000,GSM3129482,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129482/suppl/GSM3129482_188G7_S343.count.txt.gz,Hippocampus
GSE114000,GSM3129483,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129483/suppl/GSM3129483_188G8_S351.count.txt.gz,Hippocampus
GSE114000,GSM3129484,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129484/suppl/GSM3129484_188G9_S359.count.txt.gz,Hippocampus
GSE114000,GSM3129485,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129485/suppl/GSM3129485_188H10_S368.count.txt.gz,Hippocampus
GSE114000,GSM3129486,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129486/suppl/GSM3129486_188H11_S376.count.txt.gz,Hippocampus
GSE114000,GSM3129487,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129487/suppl/GSM3129487_188H1_S296.count.txt.gz,Hippocampus
GSE114000,GSM3129488,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129488/suppl/GSM3129488_188H2_S304.count.txt.gz,Hippocampus
GSE114000,GSM3129489,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129489/suppl/GSM3129489_188H3_S312.count.txt.gz,Hippocampus
GSE114000,GSM3129490,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129490/suppl/GSM3129490_188H4_S320.count.txt.gz,Hippocampus
GSE114000,GSM3129491,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129491/suppl/GSM3129491_188H6_S336.count.txt.gz,Hippocampus
GSE114000,GSM3129492,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129492/suppl/GSM3129492_188H7_S344.count.txt.gz,Hippocampus
GSE114000,GSM3129493,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129493/suppl/GSM3129493_188H8_S352.count.txt.gz,Hippocampus
GSE114000,GSM3129494,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129494/suppl/GSM3129494_188H9_S360.count.txt.gz,Hippocampus
GSE114000,GSM3129495,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129495/suppl/GSM3129495_18A3_S113.count.txt.gz,Hippocampus
GSE114000,GSM3129496,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129496/suppl/GSM3129496_18A6_S137.count.txt.gz,Hippocampus
GSE114000,GSM3129497,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129497/suppl/GSM3129497_18A7_S145.count.txt.gz,Hippocampus
GSE114000,GSM3129498,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129498/suppl/GSM3129498_18A8_S153.count.txt.gz,Hippocampus
GSE114000,GSM3129499,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129499/suppl/GSM3129499_18A9_S161.count.txt.gz,Hippocampus
GSE114000,GSM3129500,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129500/suppl/GSM3129500_18B10_S170.count.txt.gz,Hippocampus
GSE114000,GSM3129501,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129501/suppl/GSM3129501_18B11_S178.count.txt.gz,Hippocampus
GSE114000,GSM3129502,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129502/suppl/GSM3129502_18B12_S186.count.txt.gz,Hippocampus
GSE114000,GSM3129503,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129503/suppl/GSM3129503_18B1_S98.count.txt.gz,Hippocampus
GSE114000,GSM3129504,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129504/suppl/GSM3129504_18B2_S106.count.txt.gz,Hippocampus
GSE114000,GSM3129505,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3129nnn/GSM3129505/suppl/GSM3129505_18B3_S114.count.txt.gz,Hippocampus
