gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age
GSE129114,GSM3699075,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699076,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699077,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699078,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699079,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699080,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699081,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699082,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699083,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699084,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699085,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699086,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699087,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699088,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699089,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699090,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699091,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699092,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699093,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699094,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699095,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699096,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699097,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699098,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699099,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699100,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699101,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699102,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699103,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699104,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699105,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699106,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699107,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699108,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699109,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699110,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699111,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699112,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699113,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699114,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699115,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699116,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699117,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699118,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699119,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699120,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699121,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699122,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699123,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699124,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699125,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699126,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699127,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699128,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699129,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699130,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699131,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699132,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699133,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699134,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699135,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699136,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699137,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699138,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699139,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699140,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699141,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699142,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699143,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699144,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699145,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699146,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699147,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699148,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699149,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699150,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699151,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699152,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699153,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699154,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699155,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699156,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699157,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699158,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699159,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699160,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699161,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699162,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699163,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699164,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699165,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699166,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699167,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699168,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699169,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699170,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699171,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699172,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699173,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699174,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699175,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699176,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699177,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699178,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699179,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699180,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699181,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699182,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699183,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699184,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699185,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699186,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699187,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699188,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699189,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699190,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699191,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699192,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699193,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699194,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699195,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699196,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699197,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699198,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699199,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699200,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699201,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699202,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699203,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699204,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699205,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699206,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699207,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699208,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699209,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699210,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699211,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699212,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699213,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699214,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699215,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699216,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699217,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699218,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699219,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699220,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699221,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699222,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699223,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699224,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699225,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699226,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699227,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699228,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699229,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699230,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699231,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699232,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699233,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699234,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699235,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699236,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699237,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699238,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699239,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699240,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699241,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699242,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699243,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699244,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699245,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699246,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699247,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699248,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699249,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699250,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699251,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699252,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699253,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699254,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699255,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699256,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699257,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699258,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699259,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699260,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699261,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699262,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699263,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699264,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699265,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699266,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699267,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699268,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699269,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699270,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699271,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699272,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699273,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699274,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699275,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699276,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699277,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699278,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699279,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699280,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699281,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699282,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699283,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699284,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699285,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699286,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699287,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699288,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699289,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699290,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699291,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699292,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699293,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699294,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699295,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699296,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699297,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699298,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699299,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699300,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699301,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699302,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699303,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699304,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699305,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699306,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699307,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699308,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699309,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699310,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699311,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699312,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699313,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699314,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699315,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699316,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699317,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699318,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699319,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699320,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699321,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699322,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699323,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699324,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699325,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699326,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699327,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699328,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699329,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699330,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699331,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699332,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699333,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699334,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699335,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699336,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699337,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699338,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699339,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699340,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3699341,neural crest-derived cells,Mus musculus,NONE,E10.5
